score,axe_detecte,dutreil_probable,signaux_dutreil,denomination,raison_sociale,siren,siret_siege,naf,naf_libelle,categorie,tranche_effectif,tranche_effectif_libelle,annee_effectif,etablissements_ouverts,date_creation,date_maj_rne,adresse_siege,code_postal,commune,departement,siege_dans_zone,dirigeants,dirigeant_age_max,nature_juridique,tel_portable,tel_fixe,email,url_pappers,url_societe,statut_suivi,prochaine_action
6,CND?,non,,PROVER TECHNOLOGY,PROVER TECHNOLOGY,433195419,43319541900059,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2000-09-08,2024-05-19T17:01:20,7 RUE AUBER 31000 TOULOUSE,31000,TOULOUSE,31,oui,ARNE BORÄLV (55 ans) — Président de SAS,55,5710,,,,https://www.pappers.fr/entreprise/433195419,https://www.societe.com/societe/-433195419.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,RINCENT ROUTES - MATERIAUX,RINCENT ROUTES - MATERIAUX,438835787,43883578700054,71.20B,"Analyses, essais et inspections techniques",PME,03,6 à 9 salariés,2023,4,2001-07-01,2024-05-19T17:01:20,30 RUE ETIENNE DOLET 76140 LE PETIT-QUEVILLY,76140,LE PETIT-QUEVILLY,76,oui,LOTFI AÏT SAADI (53 ans) — Gérant ; YVES HUBERT CASSAGNES (63 ans) — Gérant,63,5499,,,,https://www.pappers.fr/entreprise/438835787,https://www.societe.com/societe/-438835787.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,SEEDLAB,SEEDLAB,803307925,80330792500013,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2014-06-30,2024-05-19T17:01:20,ZAC ANJOU - ACTIPARC ROUTE DE JUMELLES 49160 LONGUE-JUMELLES,49160,LONGUE-JUMELLES,49,oui,RONAN GORIN (57 ans) — Gérant,57,5499,,,,https://www.pappers.fr/entreprise/803307925,https://www.societe.com/societe/-803307925.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,SEGOL,SEGOL,891118770,89111877000017,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2020-10-09,2024-05-19T17:01:20,198 AVENUE VICTOR HUGO 75016 PARIS,75016,PARIS,75,oui,GREGORY ATLAN (45 ans) — Directeur Général ; DODY MIMOUN (71 ans) — Président de SAS,71,5710,,,,https://www.pappers.fr/entreprise/891118770,https://www.societe.com/societe/-891118770.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,SERVICES ROTO PLUS,SERVICES ROTO PLUS,823268685,82326868500042,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2016-10-19,2024-05-19T17:01:20,29 RUE DE LAGNY 77181 LE PIN,77181,LE PIN,77,oui,FELIPE FREITAS (53 ans) — Directeur Général ; HELDER SILVA SA SARAGOCA DA CONCEICAO (64 ans) — Président de SAS,64,5710,,,,https://www.pappers.fr/entreprise/823268685,https://www.societe.com/societe/-823268685.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,SIXAXES,SIXAXES,391056116,39105611600026,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1993-04-26,2024-05-19T17:01:20,27 RUE DU NORD 95100 ARGENTEUIL,95100,ARGENTEUIL,95,oui,GILLES GEORGES RENE ROBERT EMRINGER (73 ans) — Administrateur ; PATRICK RENE FRANCIS TAUPIN (62 ans) — Administrateur ; PATRICK WAGON (WAGON) (73 ans) — Président du conseil d'administration ; WAGON PATRICK ROBERT LOUIS (73 ans) — Président du conseil d'administration et directeur général,73,5599,,,,https://www.pappers.fr/entreprise/391056116,https://www.societe.com/societe/-391056116.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,SPORTEST,SPORTEST,431459148,43145914800042,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2000-05-02,2024-05-19T17:01:20,3 RUE DE TASMANIE 44115 BASSE-GOULAINE,44115,BASSE-GOULAINE,44,oui,ELIANE GUILHERME RIBEIRO (LEAL) (59 ans) — Gérant,59,5499,,,,https://www.pappers.fr/entreprise/431459148,https://www.societe.com/societe/-431459148.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,TRANSPOLIS,TRANSPOLIS,537689523,53768952300034,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2011-11-04,2024-05-19T17:01:20,620 ROUTE DES FROMENTAUX 01500 SAINT-MAURICE-DE-REMENS,01500,SAINT-MAURICE-DE-REMENS,01,non,XAVIER PIERRE ANDRE BENOIT (65 ans) — Président de SAS ; ARNAUD BERGER (48 ans) — Membre du conseil de surveillance ; VÉRONIQUE CEREZO (50 ans) — Membre du conseil de surveillance ; MIREILLE DELPHINE MADELEINE FAIDUTTI (63 ans) — Membre du conseil de surveillance ; STEPHAN LASSAUSSE (51 ans) — Membre du conseil de surveillance ; GILLES LE CARRE (57 ans) — Membre du conseil de surveillance ; STEPHANIE PERNOD (48 ans) — Membre du conseil de surveillance ; PASCAL MAURICE MAX RICARD (51 ans) — Membre du conseil de surveillance ; DAMIEN CHRISTIAN PAUL ROGAT (45 ans) — Membre du conseil de surveillance ; STEPHANIE MINNEBOIS (WELSCH) (50 ans) — Membre du conseil de surveillance ; ODICEO (SIREN 430130393) —  ; ODICEO (SIREN ) — Commissaire aux comptes titulaire,65,5710,,,,https://www.pappers.fr/entreprise/537689523,https://www.societe.com/societe/-537689523.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,UL INTERNATIONAL (FRANCE) SA,UL INTERNATIONAL (FRANCE) SA,423955491,42395549100042,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,1999-08-18,2024-05-19T17:01:20,ESPACES TECHNOLOGIQUES ST AUBIN 91190 SAINT-AUBIN,91190,SAINT-AUBIN,91,oui,PIERRE HENRI MICHEL BREILLOUT (56 ans) — Directeur général délégué ; TODD JAMES DENISON (58 ans) — Président du conseil d'administration et directeur général ; SBP STEPHANE BENAYOUN ET PARTENAIRES (SIREN 399231737) — Commissaire aux comptes titulaire ; UL INTERNATIONAL DEMKO A/S (SIREN ) — ,58,5599,,,,https://www.pappers.fr/entreprise/423955491,https://www.societe.com/societe/-423955491.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,A 2 A INGENIERIE,A 2 A INGENIERIE,423442490,42344249000045,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,4,1999-06-16,2024-05-19T17:01:20,102 AVENUE DES CHAMPS ELYSEES 75008 PARIS,75008,PARIS,75,oui,DOMINIQUE MERCIER (69 ans) — Gérant,69,5499,,,,https://www.pappers.fr/entreprise/423442490,https://www.societe.com/societe/-423442490.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,AD-LAB,AD-LAB,792042889,79204288900024,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2013-03-15,2024-05-19T17:01:20,ZONE D ACTIVITE PLAT DU PIN 69690 BRUSSIEU,69690,BRUSSIEU,69,oui,JUDICAEL PRIEUR (53 ans) — Président de SAS,53,5710,,,,https://www.pappers.fr/entreprise/792042889,https://www.societe.com/societe/-792042889.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,AMSPEC FRANCE (AMSPEC FRANCE),AMSPEC FRANCE,831140470,83114047000038,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2017-06-01,2024-05-19T17:01:20,14 BOULEVARD DE L'OUEST 76000 ROUEN,76000,ROUEN,76,oui,YURI IVCHENKO (49 ans) — Directeur Général ; WILLIAM LUERMAN (43 ans) — Directeur Général ; VALENTIN ROSSEL (47 ans) — Président de SAS ; BDO FRANCE - LÉGER & ASSOCIÉS (SIREN 480307131) — Commissaire aux comptes titulaire ; BDO ATLANTIQUE (SIREN 871800546) — ,49,5710,,,,https://www.pappers.fr/entreprise/831140470,https://www.societe.com/societe/-831140470.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,AN LAB (AN DIAG),AN LAB,953195351,95319535100010,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2023-06-01,2024-05-19T17:01:20,50 RUE COLETTE 76800 SAINT-ETIENNE-DU-ROUVRAY,76800,SAINT-ETIENNE-DU-ROUVRAY,76,oui,THOMAS MICHEL ROMAIN DODELANDE (51 ans) — Président de SAS ; EMMANUELLE NICOLE JACQUELINE MICHELE DODELANDE-NEUVILLE (NEUVILLE) (48 ans) — Directeur Général,51,5710,,,,https://www.pappers.fr/entreprise/953195351,https://www.societe.com/societe/-953195351.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ANALYSES ET SURFACE (CAS),ANALYSES ET SURFACE,392852323,39285232300048,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1993-11-02,,PHARMA PARC II 2 VOIE DE L’INNOVATION 27100 VAL-DE-REUIL,27100,VAL-DE-REUIL,27,oui,,,9220,,,,https://www.pappers.fr/entreprise/392852323,https://www.societe.com/societe/-392852323.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ANCO,ANCO,344440391,34444039100144,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,12,1988-03-01,2024-05-19T17:01:20,25 AVENUE DE L'ANSE MADAME 97233 SCHŒLCHER,97233,SCHŒLCHER,972,non,DIDIER LIONEL DERIS (73 ans) — Gérant,73,5499,,,,https://www.pappers.fr/entreprise/344440391,https://www.societe.com/societe/-344440391.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ASS GENERALE LABORATOIRES D ANALYSES DE L ENVIRONNEMENT (A.G.L.A.E),ASS GENERALE LABORATOIRES D ANALYSES DE L ENVIRONNEMENT,397997594,39799759400049,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1994-03-18,,PARC DES PYRAMIDES BAT D 427 RUE DES BOURRELIERS 59320 HALLENNES-LEZ-HAUBOURDIN,59320,HALLENNES-LEZ-HAUBOURDIN,59,oui,,,9220,,,,https://www.pappers.fr/entreprise/397997594,https://www.societe.com/societe/-397997594.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATHOS SOLUTIONS NORD PAS DE CALAIS,ATHOS SOLUTIONS NORD PAS DE CALAIS,488510413,48851041300047,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2006-01-20,2024-05-19T17:01:20,RUE DE LA ZAMIN 59160 CAPINGHEM,59160,CAPINGHEM,59,oui,ATHOS DEVELOPPEMENT (SIREN 818524142) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/488510413,https://www.societe.com/societe/-488510413.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATMO AUVERGNE RHONE ALPES,ATMO AUVERGNE RHONE ALPES,534194451,53419445100025,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,6,2009-03-20,,3 ALLEE DES SORBIERS 69500 BRON,69500,BRON,69,oui,,,9220,,,,https://www.pappers.fr/entreprise/534194451,https://www.societe.com/societe/-534194451.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATMO GRAND EST (ATMO GRAND EST),ATMO GRAND EST,822734307,82273430700017,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,4,2016-06-29,,5 RUE DE MADRID 67300 SCHILTIGHEIM,67300,SCHILTIGHEIM,67,oui,,,9260,,,,https://www.pappers.fr/entreprise/822734307,https://www.societe.com/societe/-822734307.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATMO HAUTS DE FRANCE (ATMO),ATMO HAUTS DE FRANCE,478029127,47802912700055,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,2004-03-10,,BATIMENT DOUAI 199 RUE COLBERT 59800 LILLE,59800,LILLE,59,oui,,,9220,,,,https://www.pappers.fr/entreprise/478029127,https://www.societe.com/societe/-478029127.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATMO NORMANDIE,ATMO NORMANDIE,488233313,48823331300011,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,2005-12-02,,3 PLACE DE LA POMME D’OR 76000 ROUEN,76000,ROUEN,76,oui,,,9220,,,,https://www.pappers.fr/entreprise/488233313,https://www.societe.com/societe/-488233313.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ATMOSUD PROVENCE ALPES COTE D'AZUR (ATMOSUD),ATMOSUD PROVENCE ALPES COTE D'AZUR,324465632,32446563200044,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,1982-01-01,,LE NOILLY PARADIS 146 RUE PARADIS 13006 MARSEILLE,13006,MARSEILLE,13,oui,,,9220,,,,https://www.pappers.fr/entreprise/324465632,https://www.societe.com/societe/-324465632.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,AXIS FRANCE,AXIS FRANCE,534537378,53453737800026,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,1,2011-09-05,2024-05-19T17:01:20,3 COUR MANUEL DE FALLA 26000 VALENCE,26000,VALENCE,26,oui,NATHALIE MACLET (RICCIO) (58 ans) — Directeur Général ; CABINET GUIGARD VEYRET (SIREN 436780316) — Commissaire aux comptes suppléant ; E3C CONSULTING (SIREN 479756983) — Commissaire aux comptes titulaire ; WORMS SAFETY EUROPE (SIREN ) — Président de SAS,58,5710,,,,https://www.pappers.fr/entreprise/534537378,https://www.societe.com/societe/-534537378.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,BATISCOPIE,BATISCOPIE,507991552,50799155200062,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2008-10-01,2024-05-19T17:01:20,55 AVENUE DE L’EUROPE UNIE 07400 LE TEIL,07400,LE TEIL,07,non,BORIS MICHEL KOSINE (58 ans) — Directeur Général ; GINGER CEBTP (SIREN 412442519) — ,58,5710,,,,https://www.pappers.fr/entreprise/507991552,https://www.societe.com/societe/-507991552.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,CHAMBERSIGN FRANCE,CHAMBERSIGN FRANCE,433702479,43370247900059,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2000-11-09,2024-05-19T17:01:20,8 - 10 8 RUE PIERRE BROSSOLETTE 92300 LEVALLOIS-PERRET,92300,LEVALLOIS-PERRET,92,oui,SYLVIE REVEYRAND (BARBE) (61 ans) — Directeur Général ; CCI FRANCE  (SIREN 187500020) — Président de SAS ; AURYS AUDIT (SIREN 433626843) — Commissaire aux comptes titulaire,61,5710,,,,https://www.pappers.fr/entreprise/433702479,https://www.societe.com/societe/-433702479.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,CML,CML,432871432,43287143200071,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,5,2000-09-01,2024-05-19T17:01:20,ZAC DE LA MASQUERE 181 RUE DU CANAL DU MIDI 31750 ESCALQUENS,31750,ESCALQUENS,31,oui,LAURENT JEAN PIERRE LABATUT (39 ans) — Président de SAS ; DELOITTE & ASSOCIES (SIREN 572028041) —  ; VPI (SIREN 792641912) — ,39,5710,,,,https://www.pappers.fr/entreprise/432871432,https://www.societe.com/societe/-432871432.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,CONTROLE ET QUALITE DEVELOPPEMENT (C&QD) (C&QD),CONTROLE ET QUALITE DEVELOPPEMENT,501972830,50197283000035,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2008-02-01,2024-05-19T17:01:20,ZONE INDUSTRIELLE 19 RUE DES FORGERONS 57915 WOUSTVILLER,57915,WOUSTVILLER,57,oui,FERNAND MEYER (MEYER) (53 ans) — Président de SAS,53,5710,,,,https://www.pappers.fr/entreprise/501972830,https://www.societe.com/societe/-501972830.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,CONTROLE G (CONTROLE G),CONTROLE G,392202339,39220233900116,71.20B,"Analyses, essais et inspections techniques",PME,01,1 ou 2 salariés,2023,7,1993-08-10,2024-05-19T17:01:20,6 RUE DURET 75016 PARIS,75016,PARIS,75,oui,PIERRE GUENAIS (82 ans) — Président de SAS ; AEQUITAS AUDIT - SOCIETE DE COMMISSARIAT AUX COMPTES - SOCIETE A RESPONSABILITE LIMITEE (SIREN 046350088) — Commissaire aux comptes titulaire,82,5710,,,,https://www.pappers.fr/entreprise/392202339,https://www.societe.com/societe/-392202339.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,CONTROLES ET ANALYSES TECHNIQUES DE L'EST (CATE),CONTROLES ET ANALYSES TECHNIQUES DE L'EST,393337019,39333701900037,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,1993-12-01,2024-05-19T17:01:20,20 AV ZAC DE CHASSAGNE 69360 TERNAY,69360,TERNAY,69,oui,RENAUD DUPRE (DUPRE) (54 ans) — Gérant ; PATRICK DENIS ROLAND VIGNAL (58 ans) — Gérant,58,5499,,,,https://www.pappers.fr/entreprise/393337019,https://www.societe.com/societe/-393337019.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,DIAGNOSTEAM (DIAGNOSTEAM FRANCE),DIAGNOSTEAM,821001336,82100133600022,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2016-08-15,2024-05-19T17:01:20,IMMEUBLE LE POLARIS 45 RUE SAINTE GENEVIEVE 69006 LYON,69006,LYON,69,oui,DIAGNOSTEAM GROUP (SIREN 908087786) — ,,5710,,,,https://www.pappers.fr/entreprise/821001336,https://www.societe.com/societe/-821001336.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,DNS FRANCE (DNS WORKS/DNS CONSULTING/DNS DISTRIBUTION) (DNS),DNS FRANCE,903177392,90317739200037,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2021-09-08,2024-05-19T17:01:20,333 COURS DU TROISIEME MILLENAIRE 69800 SAINT-PRIEST,69800,SAINT-PRIEST,69,oui,H2O (SIREN 899636120) — ,,5710,,,,https://www.pappers.fr/entreprise/903177392,https://www.societe.com/societe/-903177392.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,EPSILON,EPSILON,424186559,42418655900037,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1999-07-08,2024-05-19T17:01:20,ZONE INDUSTRIELLE LE SUD AVENUE DE LOSSBURG 69480 ANSE,69480,ANSE,69,oui,HSLI (SIREN 922266838) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/424186559,https://www.societe.com/societe/-424186559.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ERBC DOMMARTIN (ERBC DOMMARTIN),ERBC DOMMARTIN,495387409,49538740900024,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2007-04-05,2024-05-19T17:01:20,1305 ROUTE DE LOZANNE 69380 DOMMARTIN,69380,DOMMARTIN,69,oui,ENCE (SIREN 905253654) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/495387409,https://www.societe.com/societe/-495387409.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,EUROPE QUALITE LOIRE ATLANTIQUE (EUROPE QUALITE),EUROPE QUALITE LOIRE ATLANTIQUE,841537566,84153756600033,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2018-07-20,2024-05-19T17:01:20,ZA DE VIAIS 15 RUE DE LA LAGUNE 44860 PONT-SAINT-MARTIN,44860,PONT-SAINT-MARTIN,44,oui,E.Q.F. (SIREN 344808878) — ,,5710,,,,https://www.pappers.fr/entreprise/841537566,https://www.societe.com/societe/-841537566.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,EUROPE QUALITE RHONE ALPES (EUROPE QUALITE),EUROPE QUALITE RHONE ALPES,349975557,34997555700050,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,1989-01-16,2024-05-19T17:01:20,PARC TECHNOLOGIQUE NORD 35 RUE CONDORCET 38090 VILLEFONTAINE,38090,VILLEFONTAINE,38,oui,E.Q.F. (SIREN 344808878) — ,,5710,,,,https://www.pappers.fr/entreprise/349975557,https://www.societe.com/societe/-349975557.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,EXOTEST D&A,EXOTEST D&A,439941576,43994157600035,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,2001-12-01,2024-05-19T17:01:20,ZAC DE ROYALLIEU 3 RUE DU FOUR SAINT-JACQUES 60200 COMPIEGNE,60200,COMPIEGNE,60,oui,GROUPE EXOTEST (SIREN 505056903) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/439941576,https://www.societe.com/societe/-439941576.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,"EXPERTISES, TESTS ET CONTROLES SUR TOUS MATERIAUX (ECW)","EXPERTISES, TESTS ET CONTROLES SUR TOUS MATERIAUX",316790526,31679052600016,71.20B,"Analyses, essais et inspections techniques",PME,03,6 à 9 salariés,2023,5,1974-01-01,2024-05-19T17:01:20,8 RUE JEAN GOUJON 75008 PARIS,75008,PARIS,75,oui,JANNICK WALLET (LE BEHEREC) (70 ans) — Administrateur ; CHRISTINE GERMAINE PONCET (WALLET) (68 ans) — Administrateur ; PASCAL WALLET (70 ans) — Autre ; AUDIT ROCHE (SIREN 753432632) — Commissaire aux comptes titulaire,70,5599,,,,https://www.pappers.fr/entreprise/316790526,https://www.societe.com/societe/-316790526.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,GENOVEXPERT (GENOVEXPERT),GENOVEXPERT,453952525,45395252500039,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,3,2004-07-08,2024-05-19T17:01:20,52 RUE RENE BOULANGER 75010 PARIS,75010,PARIS,75,oui,FREDERIQUE PAULE PECHEUX (64 ans) — Gérant ; DAVID SALAS (40 ans) — Gérant,64,5499,,,,https://www.pappers.fr/entreprise/453952525,https://www.societe.com/societe/-453952525.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,GEOSCOP,GEOSCOP,311665632,31166563200049,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,1983-05-02,2024-05-19T17:01:20,PARC ACTIVITE DU MOULIN 15 RUE DU MEUNIER 44880 SAUTRON,44880,SAUTRON,44,oui,BRUNO MARIE DUPOUY (51 ans) — Gérant,51,5458,,,,https://www.pappers.fr/entreprise/311665632,https://www.societe.com/societe/-311665632.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,METROLOGIE,non,,GMP LAB (GMP METROLOGIE),GMP LAB,824634091,82463409100014,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2017-01-01,2024-05-19T17:01:20,539 AVENUE DES JOURDIES 74800 SAINT-PIERRE-EN-FAUCIGNY,74800,SAINT-PIERRE-EN-FAUCIGNY,74,oui,GMP PARTNERS (SIREN 101914133) — ,,5710,,,,https://www.pappers.fr/entreprise/824634091,https://www.societe.com/societe/-824634091.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,HAZMAT CONSULTING,HAZMAT CONSULTING,807882337,80788233700049,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,3,2014-11-13,2024-05-19T17:01:20,81 RUE D'IGNAUVAL 76310 SAINTE-ADRESSE,76310,SAINTE-ADRESSE,76,oui,AVFE (SIREN 813953387) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/807882337,https://www.societe.com/societe/-807882337.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,HIPHEN,HIPHEN,807603618,80760361800024,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2014-10-22,2024-05-19T17:01:20,BATIMENT TECHNICITE 120 RUE JEAN DAUSSET 84000 AVIGNON,84000,AVIGNON,84,oui,ALEXIS COMAR (40 ans) — Président de SAS,40,5710,,,,https://www.pappers.fr/entreprise/807603618,https://www.societe.com/societe/-807603618.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,INEXCO GROUPE,INEXCO GROUPE,322722851,32272285100027,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,10,1981-10-01,2024-05-19T17:01:20,RUE BERTIN 76170 PORT-JEROME-SUR-SEINE,76170,PORT-JEROME-SUR-SEINE,76,oui,TALENZ ALTEIS LE HAVRE (SIREN 331788471) — Commissaire aux comptes titulaire ; DAVID LECESNE (SIREN 534468327) — Président de SAS,,5710,,,,https://www.pappers.fr/entreprise/322722851,https://www.societe.com/societe/-322722851.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,ISQ CERTIFICATION,ISQ CERTIFICATION,902888627,90288862700020,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2021-09-02,2024-05-19T17:01:20,84 AVENUE DU GENERAL LECLERC 92100 BOULOGNE-BILLANCOURT,92100,BOULOGNE-BILLANCOURT,92,oui,RICHARD EMMANUEL CLEMENT MONDOLONI (CLEMENT) (58 ans) — Président de SAS,58,5710,,,,https://www.pappers.fr/entreprise/902888627,https://www.societe.com/societe/-902888627.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LABO INTERPRO LAITIER NORMANDIE,LABO INTERPRO LAITIER NORMANDIE,397919218,39791921800016,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,1993-06-25,,23 RUE JARLAND 50000 SAINT-LO,50000,SAINT-LO,50,oui,,,9220,,,,https://www.pappers.fr/entreprise/397919218,https://www.societe.com/societe/-397919218.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LABORATOIRE D'ANALYSES DE SEMENCES (LABOSEM),LABORATOIRE D'ANALYSES DE SEMENCES,310541388,31054138800024,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1977-01-01,2024-05-19T17:01:20,LE VERGER 49140 LOIRE-AUTHION,49140,LOIRE-AUTHION,49,oui,THOMAS BOURGEOIS (48 ans) — Président de SAS,48,5710,,,,https://www.pappers.fr/entreprise/310541388,https://www.societe.com/societe/-310541388.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
5,CND?,non,,LABORATOIRE ROUTE ET MATERIAUX (LRM),LABORATOIRE ROUTE ET MATERIAUX,397934910,39793491000035,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1994-08-02,2024-05-19T17:01:20,ZA 7 RUE DU FIEF DE BAUSSAIS 79260 FRANCOIS,79260,FRANCOIS,79,non,PHILIPPE MEZY (60 ans) — Gérant,60,5499,,,,https://www.pappers.fr/entreprise/397934910,https://www.societe.com/societe/-397934910.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
